N,P,K,ph,rainfall,temperature,label,Fertilizer,humidity
0.007692307692,1.6125,1.351724138,5.980598579,-0.1663207519,19.3642553,grapes,10:10:10 NPK,83.36094029
-0.02307692308,1.575,1.310344828,6.389783283,-0.167212661,41.20733624,grapes,10:10:10 NPK,81.61051026
0.1,1.6125,1.365517241,5.693287415,-0.1637992956,33.34214482,grapes,10:10:10 NPK,82.51034633
0.01538461538,1.5375,1.351724138,6.00299607,-0.1662328669,23.81995682,grapes,Ferrous Sulphate,80.12211649
0.09230769231,1.5,1.317241379,6.372959542,-0.1614069282,40.66012294,grapes,10:10:10 NPK,81.24995984
0.1307692308,1.5625,1.379310345,5.510924849,-0.1613555353,11.82768186,grapes,Magnesium Sulphate,80.2827185
-0.03846153846,1.625,1.310344828,5.69945282,-0.1672856714,13.28504331,grapes,10:10:10 NPK,83.54193816
0.1461538462,1.525,1.317241379,5.778594403,-0.1616572508,35.83089092,grapes,10:10:10 NPK,83.32560104
0.1538461538,1.3875,1.337931034,6.315586313,-0.1671006307,26.18159716,grapes,Ferrous Sulphate,81.03886263
0.1538461538,1.525,1.35862069,5.971813006,-0.1644956336,24.57558351,grapes,Ferrous Sulphate,80.70695797
0.06923076923,1.65,1.365517241,5.891195653,-0.1667964974,29.67229086,grapes,10:10:10 NPK,83.71498986
0.09230769231,1.3875,1.337931034,6.129812716,-0.1613707018,39.37102553,grapes,10:10:10 NPK,81.25353895
-0.1076923077,1.625,1.379310345,6.313085601,-0.1643806241,17.66558428,grapes,10:10:10 NPK,82.92903419
-0.09230769231,1.375,1.317241379,6.053662544,-0.1644153159,24.06679352,grapes,Ferrous Sulphate,82.66396666
0.1076923077,1.5375,1.35862069,5.804799142,-0.1608418239,15.31413469,grapes,10:10:10 NPK,80.09711412
0.1153846154,1.5625,1.337931034,6.400719746,-0.1647169257,21.77466746,grapes,10:10:10 NPK,80.54942557
-0.03076923077,1.6875,1.337931034,5.953966361,-0.1647790915,26.91624843,grapes,Ferrous Sulphate,80.76838926
-0.09230769231,1.575,1.351724138,5.609255992,-0.1612881083,41.65602996,grapes,10:10:10 NPK,82.22118237
0.03846153846,1.4875,1.310344828,5.777271492,-0.1625919451,17.98667801,grapes,10:10:10 NPK,81.17712085
-0.03076923077,1.5,1.351724138,5.682395429,-0.1651069252,29.12033769,grapes,10:10:10 NPK,82.79092939
0.1461538462,1.4875,1.365517241,5.863996687,-0.1635499889,34.38922481,grapes,10:10:10 NPK,83.18392806
0.1384615385,1.5625,1.365517241,6.444373116,-0.1643420894,41.36106301,grapes,10:10:10 NPK,82.79782954
0.1,1.375,1.379310345,5.550832178,-0.1644891536,35.12158265,grapes,10:10:10 NPK,82.26890793
0.1153846154,1.4375,1.372413793,6.107741788,-0.1616462172,19.6491772,grapes,10:10:10 NPK,80.15215777
-0.1461538462,1.525,1.344827586,5.620745638,-0.1667324085,16.27852801,grapes,10:10:10 NPK,82.94270065
0.1461538462,1.625,1.365517241,6.349875906,-0.1648015731,21.11903604,grapes,10:10:10 NPK,80.63399198
0.06153846154,1.6875,1.35862069,6.484323189,-0.1665491877,19.2077707,grapes,10:10:10 NPK,82.9042841
-0.1076923077,1.475,1.344827586,5.838748311,-0.1640586954,25.96308415,grapes,Ferrous Sulphate,82.57813624
-0.1076923077,1.6125,1.337931034,6.29099842,-0.1613505756,25.67385024,grapes,Ferrous Sulphate,81.6212135
0.06923076923,1.4,1.317241379,5.638328481,-0.1620938361,41.94865736,grapes,10:10:10 NPK,81.15595212
0.1307692308,1.675,1.324137931,6.415555956,-0.1668983218,11.18994268,grapes,Magnesium Sulphate,80.8084305
0.1384615385,1.375,1.324137931,6.323722572,-0.1615924018,17.5438296,grapes,10:10:10 NPK,82.94703302
0.1384615385,1.6375,1.331034483,5.757009965,-0.1637454744,13.05809741,grapes,10:10:10 NPK,80.28297993
-0.04615384615,1.3875,1.365517241,6.158689406,-0.1610970632,9.724457611,grapes,Magnesium Sulphate,83.74765639
-0.1076923077,1.4375,1.372413793,5.733539807,-0.164342194,27.92004934,grapes,10:10:10 NPK,82.93262435
0.09230769231,1.6,1.324137931,5.908724337,-0.1646848916,9.535585543,grapes,Magnesium Sulphate,80.73112694
-0.06923076923,1.425,1.372413793,6.361141107,-0.1632854069,13.42988625,grapes,Magnesium Sulphate,80.06633966
0.02307692308,1.6,1.344827586,5.96537863,-0.165408554,9.851242629,grapes,Magnesium Sulphate,80.22631717
0.1538461538,1.6625,1.351724138,6.476757723,-0.1666427408,24.97256132,grapes,Ferrous Sulphate,82.72828653
-0.1076923077,1.65,1.35862069,6.224542938,-0.1639820793,27.23708304,grapes,Ferrous Sulphate,82.94573346
0.1307692308,1.425,1.310344828,6.209928251,-0.1667168223,18.70679077,grapes,10:10:10 NPK,83.4795292
0.1153846154,1.55,1.372413793,5.841138354,-0.1671370175,9.949929082,grapes,Magnesium Sulphate,82.55138983
0.7615384615,0.1875,0.3172413793,6.283818329,-0.1759589816,26.47330219,watermelon,Magnesium Sulphate,80.92254421
0.7615384615,0.1125,0.3448275862,6.818261383,-0.1808041366,25.18780042,watermelon,DAP,83.44621709
0.6538461538,0.25,0.3103448276,6.37620108,-0.1735418067,25.29954705,watermelon,Magnesium Sulphate,81.77527562
0.7230769231,-0.025,0.3103448276,6.581587932,-0.1728869561,24.74631269,watermelon,Magnesium Sulphate,88.30866319
0.5615384615,0.15,0.324137931,6.932739726,-0.1843747141,26.58740671,watermelon,Magnesium Sulphate,81.32563243
0.4615384615,0.2,0.3448275862,6.140099215,-0.1792027233,24.53442564,watermelon,19:19:19 NPK,88.989272
0.5,0.2125,0.275862069,6.467095849,-0.1730024797,26.0713757,watermelon,Magnesium Sulphate,88.7285657
0.5,0.15,0.3310344828,6.849471704,-0.1718118675,25.96534238,watermelon,19:19:19 NPK,89.77076659
0.4769230769,0.15,0.275862069,6.512196212,-0.1752845765,26.22338015,watermelon,Urea,85.34866045
0.7538461538,0.0375,0.3379310345,6.039584629,-0.182801118,24.41311871,watermelon,Magnesium Sulphate,89.81574032
0.4846153846,0.1875,0.3310344828,6.057697106,-0.1730514346,26.49195283,watermelon,Urea,80.04678201
0.5076923077,0.0625,0.2896551724,6.423898762,-0.175864786,24.04355803,watermelon,Magnesium Sulphate,84.18406764
0.6230769231,0,0.2896551724,6.936997681,-0.1731618341,25.5421695,watermelon,Magnesium Sulphate,83.31883376
0.7615384615,-0.0125,0.3103448276,6.251286661,-0.185146925,26.74550678,watermelon,Magnesium Sulphate,83.9195902
0.6461538462,0.0875,0.2827586207,6.190015912,-0.1835074155,25.7131428,watermelon,Magnesium Sulphate,80.22972777
0.5769230769,0.025,0.3172413793,6.681606702,-0.182699522,25.76484262,watermelon,Magnesium Sulphate,84.1726996
0.6307692308,0.05,0.324137931,6.51075991,-0.1730422013,26.79489868,watermelon,Magnesium Sulphate,89.64815231
0.6846153846,0.1375,0.3448275862,6.770278088,-0.1732504136,24.9004602,watermelon,DAP,89.73524177
0.4692307692,0.1,0.3103448276,6.429788073,-0.1722865067,26.80750629,watermelon,Urea,88.22874955
0.6384615385,0.0875,0.3172413793,6.209888345,-0.182709593,25.11189154,watermelon,Magnesium Sulphate,80.02621335
0.6538461538,0.05,0.3103448276,6.419052193,-0.1716743514,26.2148837,watermelon,Magnesium Sulphate,87.6883982
0.5923076923,-0.025,0.324137931,6.237861736,-0.1789387451,24.9103226,watermelon,Magnesium Sulphate,86.97190046
0.7692307692,0.1125,0.3034482759,6.762471629,-0.1739626486,25.79448878,watermelon,Magnesium Sulphate,84.26830701
0.5769230769,0.075,0.3448275862,6.612847999,-0.1856239256,25.26931156,watermelon,Urea,87.55055105
0.4846153846,0.2375,0.324137931,6.704688865,-0.1813919805,25.76402693,watermelon,Urea,87.5931128
0.4846153846,-0.0125,0.275862069,6.049609892,-0.1808201646,25.85483596,watermelon,Magnesium Sulphate,89.13163965
0.5461538462,0.1375,0.3103448276,6.762030215,-0.1797706169,24.33528185,watermelon,Magnesium Sulphate,81.44030363
0.7384615385,-0.0625,0.3379310345,6.65398725,-0.1734069395,25.37601283,watermelon,Magnesium Sulphate,80.99313508
0.7076923077,0.225,0.3379310345,6.738030547,-0.174788832,24.86094646,watermelon,12:32:16 NPK,85.05318563
0.5230769231,0.2375,0.3172413793,6.095689937,-0.1796715812,24.71885473,watermelon,Urea,88.94568335
0.7538461538,0.0625,0.275862069,6.538006356,-0.179991868,24.21495706,watermelon,Magnesium Sulphate,84.20576992
0.5538461538,0.1375,0.2965517241,6.377427122,-0.1751216901,25.81692236,watermelon,Magnesium Sulphate,82.043255
0.6615384615,0.05,0.275862069,6.417011754,-0.1733801928,24.47018505,watermelon,Magnesium Sulphate,84.16390229
0.6076923077,-0.0625,0.2896551724,6.649086972,-0.17771807,24.13078816,watermelon,Magnesium Sulphate,84.84494575
0.6,-0.025,0.3172413793,6.25933595,-0.1789782073,26.1793464,watermelon,Magnesium Sulphate,86.52258079
0.6769230769,0.15,0.2827586207,6.121168559,-0.176189393,26.17668721,watermelon,Magnesium Sulphate,86.7295205
0.7615384615,-0.0375,0.3448275862,6.031424482,-0.1825719014,26.03867719,watermelon,Magnesium Sulphate,84.6378378
0.7461538462,0.2125,0.2965517241,6.835268184,-0.1754952801,26.53259325,watermelon,Magnesium Sulphate,82.39053979
0.6846153846,0,0.3310344828,6.551750306,-0.1813843302,26.81938687,watermelon,Magnesium Sulphate,87.8274604
0.4615384615,0.075,0.2827586207,6.940236218,-0.1796583337,25.50405534,watermelon,19:19:19 NPK,81.40297428
0.6153846154,0.1,0.324137931,6.87606733,-0.1739432725,26.20234499,watermelon,Magnesium Sulphate,80.38266489
0.5461538462,-0.0375,0.3310344828,6.457216535,-0.1831935892,25.13735887,watermelon,Magnesium Sulphate,89.28272716
0.5076923077,-0.05,0.3310344828,6.921847888,-0.1842094177,25.92030221,watermelon,19:19:19 NPK,83.47202566
0.6692307692,-0.0625,0.324137931,6.881425746,-0.1732796631,26.6634609,watermelon,Magnesium Sulphate,89.98405233
0.6384615385,0.075,0.3034482759,6.915717008,-0.1773199114,24.06731461,watermelon,Magnesium Sulphate,81.64075303
0.6230769231,0.125,0.2965517241,6.206247494,-0.1735306471,24.6774157,watermelon,Magnesium Sulphate,82.75411437
0.5,0.1875,0.2896551724,6.29542477,-0.1725131368,26.11440416,watermelon,Magnesium Sulphate,87.64081095
0.4923076923,-0.0375,0.3172413793,6.399669044,-0.174470903,26.81530456,watermelon,Urea,87.65694462
0.6307692308,0.225,0.3379310345,6.862157042,-0.1746461325,25.15623099,watermelon,Urea,80.27525115
0.6,0.1875,0.324137931,6.224066378,-0.1790753099,25.2801372,watermelon,Magnesium Sulphate,83.15393658
0.5923076923,0.1875,0.3103448276,6.093814669,-0.1792246147,26.22005978,watermelon,Magnesium Sulphate,80.90127035
0.5384615385,0.075,0.275862069,6.291540278,-0.1781734942,24.92093261,watermelon,Magnesium Sulphate,80.61750795
0.5769230769,0.025,0.2827586207,6.32281728,-0.1752469743,26.21667586,watermelon,Magnesium Sulphate,81.01009354
0.4769230769,0.1625,0.3034482759,6.873283991,-0.1773535872,26.81383586,watermelon,19:19:19 NPK,87.21986949
0.4769230769,0.1875,0.3172413793,6.074209622,-0.1799196545,24.31334971,watermelon,Urea,87.47409052
0.6923076923,0.225,0.2827586207,6.49889585,-0.177671097,24.29105004,watermelon,Magnesium Sulphate,88.04541346
0.7538461538,0.1375,0.3172413793,6.678805092,-0.179583987,24.42998931,watermelon,Magnesium Sulphate,86.33904774
0.7692307692,0.125,0.275862069,6.114128685,-0.1755519824,25.66576039,watermelon,Magnesium Sulphate,88.6984228
0.5461538462,-0.0375,0.324137931,6.405054243,-0.1740002648,25.07803672,watermelon,Magnesium Sulphate,83.46230461
0.4692307692,-0.05,0.3448275862,6.110142735,-0.177352149,24.88910524,watermelon,19:19:19 NPK,85.87059083
0.6230769231,0.0375,0.3379310345,6.828982708,-0.1740418244,25.42900869,watermelon,Magnesium Sulphate,82.91481799
0.6230769231,0.0875,0.3448275862,6.451499764,-0.1824006594,24.37118217,watermelon,Magnesium Sulphate,87.1269128
0.7,-0.05,0.3310344828,6.313512999,-0.1813829842,26.4930645,watermelon,Magnesium Sulphate,88.59143088
0.6692307692,0,0.3034482759,6.755192025,-0.1819664956,25.83202912,watermelon,Magnesium Sulphate,89.00481725
0.7307692308,0.0125,0.2827586207,6.623167177,-0.1854845581,24.41592661,watermelon,Magnesium Sulphate,89.39655519
0.4923076923,0.1875,0.324137931,6.12532356,-0.1827078601,24.37190239,watermelon,Urea,81.2514818
0.7692307692,-0.0375,0.2896551724,6.653867608,-0.1751673126,24.24782473,watermelon,Magnesium Sulphate,83.03687902
0.5461538462,0.025,0.2827586207,6.343942518,-0.1797770069,24.64458469,watermelon,Magnesium Sulphate,85.49938185
0.5307692308,0.15,0.324137931,6.217300786,-0.1763240985,24.89681131,watermelon,Magnesium Sulphate,86.10782926
0.7153846154,0.1125,0.2827586207,6.286387658,-0.1789119951,25.41864024,watermelon,Magnesium Sulphate,81.12122989
0.5923076923,0.15,0.3103448276,6.7698938,-0.1721580086,26.26028739,watermelon,Magnesium Sulphate,86.14585891
0.7461538462,0.25,0.3103448276,6.744966312,-0.1810056619,24.90123934,watermelon,Magnesium Sulphate,87.20772913
0.5384615385,0.05,0.324137931,6.391858432,-0.1716576625,24.84740848,watermelon,Magnesium Sulphate,89.20454622
0.6461538462,0.1625,0.2896551724,6.770434148,-0.1836336271,26.98212846,watermelon,Magnesium Sulphate,86.70068316
0.4692307692,0.075,0.275862069,6.727468157,-0.1716001427,26.90435747,watermelon,Urea,86.25426228
0.5230769231,-0.0625,0.2896551724,6.662244646,-0.1848817514,25.86475496,watermelon,Magnesium Sulphate,86.67468041
0.5538461538,-0.0375,0.275862069,6.944640222,-0.1774926175,26.70607759,watermelon,Magnesium Sulphate,81.14149505
0.4692307692,0.1,0.3103448276,6.507110986,-0.1801296602,26.44019475,watermelon,Urea,80.91934337
0.7,-0.0625,0.3448275862,6.520663422,-0.1780095019,26.283443,watermelon,Magnesium Sulphate,84.42478917
0.6769230769,0.1625,0.3172413793,6.106500787,-0.1855509686,26.84366082,watermelon,Magnesium Sulphate,83.85039964
0.7153846154,0.25,0.3103448276,6.277484043,-0.1829449118,26.03967219,watermelon,Magnesium Sulphate,83.9862443
0.4846153846,0,0.3310344828,6.195142279,-0.1794581467,24.92994759,watermelon,Urea,85.00802358
0.6230769231,0.0125,0.3172413793,6.792035575,-0.1827093574,25.50736962,watermelon,Magnesium Sulphate,84.24340241
0.7230769231,0.1375,0.3448275862,6.472756256,-0.1732032165,25.4438391,watermelon,Magnesium Sulphate,87.9392312
0.6076923077,-0.05,0.275862069,6.000975617,-0.1852056423,26.12588914,watermelon,Magnesium Sulphate,86.5507939
0.5538461538,0.125,0.3448275862,6.587791262,-0.1719534325,25.10474753,watermelon,Urea,87.5267616
0.5538461538,-0.0375,0.2965517241,6.956508826,-0.1754375108,26.27520631,watermelon,Magnesium Sulphate,86.63249555
0.5461538462,0.175,0.3448275862,6.259086583,-0.1808797321,26.27061608,watermelon,Urea,83.09194521
0.6923076923,0.1375,0.3379310345,6.747537642,-0.1803825213,26.73690828,watermelon,Magnesium Sulphate,87.82430156
0.7076923077,0.1875,0.3172413793,6.932537231,-0.1737678809,25.04746944,watermelon,Magnesium Sulphate,85.5667282
0.5307692308,0.1875,0.3379310345,6.353107393,-0.1792900655,24.69368934,watermelon,Urea,85.56967628
0.6153846154,0,0.3310344828,6.211748957,-0.1842809982,24.54356968,watermelon,Magnesium Sulphate,84.60808277
0.4846153846,0.15,0.3379310345,6.277245254,-0.1753574282,25.89762315,watermelon,Urea,81.96664832
0.5769230769,0.05,0.3103448276,6.560443519,-0.1740580989,26.6333118,watermelon,Magnesium Sulphate,84.31756844
0.7615384615,0.25,0.3034482759,6.903020221,-0.1801994411,25.35794749,watermelon,Urea,80.45846265
0.5923076923,0.025,0.2896551724,6.765094964,-0.1726521595,25.28784623,watermelon,Magnesium Sulphate,89.63667876
0.6923076923,-0.0375,0.275862069,6.189213927,-0.1797683671,26.63838589,watermelon,Magnesium Sulphate,84.69546874
0.5846153846,0.1,0.3103448276,6.904241707,-0.1846198664,25.3310446,watermelon,Magnesium Sulphate,84.30533791
0.4846153846,0.1625,0.3448275862,6.463271076,-0.1828771875,26.89750174,watermelon,Urea,83.89241484
0.7692307692,0.175,0.2896551724,6.260838965,-0.1724651665,26.98603693,watermelon,Magnesium Sulphate,89.4138489
0.7307692308,0.0875,0.3448275862,6.776533055,-0.1942267628,27.57826922,muskmelon,12:32:16 NPK,94.11878202
0.7230769231,0.2125,0.2965517241,6.528404378,-0.195482818,27.82054812,muskmelon,Magnesium Sulphate,93.03555162
0.6230769231,0.1875,0.324137931,6.750145572,-0.1981964477,29.09910406,muskmelon,Magnesium Sulphate,94.22237826
0.7538461538,0.1,0.324137931,6.562832807,-0.1994555499,28.04943594,muskmelon,Magnesium Sulphate,90.83130708
0.5769230769,0.2,0.275862069,6.117530021,-0.1941710197,29.91690582,muskmelon,12:32:16 NPK,94.55695552
0.4692307692,0.1875,0.3034482759,6.076459669,-0.1955268356,29.86895762,muskmelon,10:26:26 NPK,93.25103208
0.7461538462,0.175,0.3310344828,6.293486295,-0.1990693538,29.17220859,muskmelon,12:32:16 NPK,92.21405224
0.7230769231,0.25,0.3172413793,6.069171847,-0.195760739,29.24908541,muskmelon,12:32:16 NPK,90.06998135
0.7153846154,-0.05,0.324137931,6.740983646,-0.1962742206,27.76317235,muskmelon,Magnesium Sulphate,90.35567642
0.6769230769,0.2,0.324137931,6.201797639,-0.1955440106,28.82629037,muskmelon,12:32:16 NPK,94.26765349
0.4692307692,0.25,0.2965517241,6.041027474,-0.1929522758,28.52379742,muskmelon,Urea,92.09688432
0.7307692308,-0.0125,0.324137931,6.019372459,-0.1934860901,29.06785065,muskmelon,12:32:16 NPK,90.97685539
0.4846153846,-0.0375,0.275862069,6.704104127,-0.1961927554,29.08417927,muskmelon,Urea,90.73891887
0.4923076923,0.1375,0.3448275862,6.494251024,-0.1992251136,28.47090661,muskmelon,12:32:16 NPK,94.79453182
0.6846153846,0.2,0.275862069,6.224535449,-0.1988643392,28.27973674,muskmelon,12:32:16 NPK,90.38971208
0.5769230769,0.2125,0.3448275862,6.160414414,-0.1993669974,28.47212559,muskmelon,12:32:16 NPK,91.21322065
0.7615384615,-0.0625,0.3448275862,6.168757984,-0.1951148225,29.68846716,muskmelon,12:32:16 NPK,94.30111601
0.6923076923,0.05,0.3172413793,6.085444691,-0.1990997501,27.02415146,muskmelon,Magnesium Sulphate,91.66737633
0.4769230769,0.1,0.2965517241,6.159050816,-0.1952101334,29.09588297,muskmelon,Urea,94.16748386
0.5153846154,0.05,0.2965517241,6.606033244,-0.1934926719,29.69238699,muskmelon,Magnesium Sulphate,92.58862544
0.5,-0.0125,0.3310344828,6.447662945,-0.1937238963,28.20619412,muskmelon,12:32:16 NPK,92.86798698
0.6153846154,-0.05,0.3310344828,6.105909623,-0.1973812812,29.05248036,muskmelon,12:32:16 NPK,93.92217834
0.6692307692,0.025,0.2827586207,6.559763394,-0.1945934384,29.57240298,muskmelon,Magnesium Sulphate,93.61870344
0.5461538462,0.0375,0.2896551724,6.14410903,-0.1943171264,29.10968327,muskmelon,Magnesium Sulphate,92.43510994
0.6307692308,0.1875,0.3103448276,6.099662369,-0.199742849,28.20480805,muskmelon,12:32:16 NPK,92.91440379
0.7461538462,0.1875,0.3310344828,6.413927319,-0.1967712845,29.11858526,muskmelon,12:32:16 NPK,92.12543021
0.5,0.1375,0.324137931,6.075144116,-0.1973600946,29.62800691,muskmelon,Urea,90.10051615
0.6461538462,0.1875,0.3448275862,6.123802502,-0.1980802393,29.81196601,muskmelon,12:32:16 NPK,90.36881284
0.6307692308,0.175,0.3379310345,6.698468621,-0.1979866897,27.72338349,muskmelon,12:32:16 NPK,90.93897939
0.7384615385,0.1875,0.3103448276,6.088885814,-0.1937812308,29.26092798,muskmelon,12:32:16 NPK,92.92367701
0.6153846154,0.0875,0.2965517241,6.367800632,-0.1953402561,29.72791119,muskmelon,Magnesium Sulphate,94.29753295
0.6923076923,0.1875,0.3379310345,6.425930938,-0.1975400109,28.91105641,muskmelon,12:32:16 NPK,90.78413842
0.6461538462,0.1875,0.3172413793,6.469983276,-0.1974562131,28.96361426,muskmelon,Magnesium Sulphate,93.88482153
0.6692307692,0.0125,0.3379310345,6.094016338,-0.1932570855,28.59052369,muskmelon,12:32:16 NPK,91.33617236
0.6,0.2,0.324137931,6.150090899,-0.193792044,27.33897716,muskmelon,Magnesium Sulphate,90.69759008
0.5230769231,0.0875,0.324137931,6.646962425,-0.1961583686,29.90415889,muskmelon,Magnesium Sulphate,90.75284363
0.5153846154,0.1875,0.2827586207,6.379690748,-0.1987493733,27.42711692,muskmelon,Magnesium Sulphate,90.02696201
0.7692307692,-0.025,0.2827586207,6.732834334,-0.1940247457,29.55657523,muskmelon,Magnesium Sulphate,90.70937262
0.5769230769,0.0375,0.2827586207,6.126019932,-0.1976556583,29.84070774,muskmelon,Magnesium Sulphate,93.76312893
0.6769230769,0.15,0.2896551724,6.161123579,-0.1963364251,28.53545677,muskmelon,Magnesium Sulphate,91.72742702
0.4769230769,0.0375,0.324137931,6.442810053,-0.1953433944,27.11535046,muskmelon,Urea,94.86907886
0.7692307692,0.1625,0.3448275862,6.732049075,-0.1953725398,27.84492803,muskmelon,12:32:16 NPK,91.60666594
0.6923076923,0.15,0.2896551724,6.243673725,-0.1964724196,29.03157242,muskmelon,Magnesium Sulphate,91.82172592
0.5769230769,0.1625,0.275862069,6.266208727,-0.1991498962,27.82424457,muskmelon,Magnesium Sulphate,90.56698742
0.6615384615,0,0.3034482759,6.350623739,-0.1998490947,27.72653142,muskmelon,Magnesium Sulphate,92.00687531
0.6076923077,0.025,0.324137931,6.002927293,-0.1984156637,28.69708334,muskmelon,12:32:16 NPK,94.30759855
0.6615384615,0.125,0.3172413793,6.342573112,-0.1996497456,29.73019662,muskmelon,Magnesium Sulphate,90.97015715
0.4846153846,0.0125,0.3310344828,6.163921248,-0.1985962088,29.54097171,muskmelon,12:32:16 NPK,92.91778307
0.7461538462,0.1125,0.3448275862,6.121745389,-0.1963117151,28.80311922,muskmelon,12:32:16 NPK,91.78336933
0.6,0.2,0.3034482759,6.130160473,-0.1975033198,27.29035669,muskmelon,Magnesium Sulphate,90.53330091
0.7153846154,0.125,0.2965517241,6.440584681,-0.1948007154,27.46583649,muskmelon,Magnesium Sulphate,94.87679041
0.6230769231,0.0875,0.2896551724,6.185053234,-0.1954941366,29.49401389,muskmelon,Magnesium Sulphate,94.72981338
0.6,-0.0375,0.275862069,6.157724816,-0.1951041241,27.79161808,muskmelon,Magnesium Sulphate,92.51054946
0.5615384615,0.15,0.2965517241,6.776987974,-0.1986397111,29.12533739,muskmelon,Urea,91.52291141
0.5769230769,0.1375,0.2896551724,6.431970877,-0.1995276583,27.93114233,muskmelon,Magnesium Sulphate,93.56161439
0.6846153846,0.025,0.2965517241,6.708743843,-0.1994556284,29.45771748,muskmelon,Magnesium Sulphate,92.12534736
0.7538461538,0.025,0.2896551724,6.010739645,-0.1936088075,27.96872279,muskmelon,Magnesium Sulphate,92.17444796
0.6153846154,0.05,0.3034482759,6.365956658,-0.1957006475,29.48882958,muskmelon,Magnesium Sulphate,91.07574233
0.5307692308,-0.0125,0.2896551724,6.668382766,-0.1937483852,29.47156259,muskmelon,Magnesium Sulphate,90.77069618
0.5769230769,0.075,0.2827586207,6.74669542,-0.1968203823,27.0767265,muskmelon,Magnesium Sulphate,90.14362622
0.5769230769,-0.0375,0.275862069,6.031665834,-0.1963608249,27.30008597,muskmelon,Magnesium Sulphate,90.80015308
0.5153846154,-0.05,0.275862069,6.40077205,-0.1979699744,29.82729394,muskmelon,Magnesium Sulphate,90.79007335
0.5615384615,0.125,0.3103448276,6.448792689,-0.1968941833,29.93061247,muskmelon,Magnesium Sulphate,93.22980899
0.4923076923,0.2375,0.3034482759,6.251420275,-0.1997212821,29.94349168,muskmelon,Urea,93.90741192
0.7,-0.0625,0.2896551724,6.274452811,-0.1991576802,28.03306461,muskmelon,Magnesium Sulphate,91.47355778
0.7,-0.0625,0.324137931,6.135996372,-0.1992856437,29.8843055,muskmelon,12:32:16 NPK,94.0371147
0.7,0.0625,0.3379310345,6.194090172,-0.1985270917,27.7058373,muskmelon,12:32:16 NPK,92.91185695
0.5307692308,0.0125,0.2896551724,6.327822962,-0.1943814684,29.78714005,muskmelon,Magnesium Sulphate,94.65343534
0.6923076923,0.0625,0.2965517241,6.212567211,-0.1945723444,28.57819995,muskmelon,12:32:16 NPK,92.86597437
0.5769230769,0.25,0.324137931,6.640470863,-0.1956881594,29.48069921,muskmelon,Urea,90.33698678
0.7307692308,0.025,0.324137931,6.685553129,-0.1992728826,27.51492243,muskmelon,Magnesium Sulphate,94.96218673
0.7692307692,0.1875,0.3103448276,6.327210469,-0.1986795048,28.05457761,muskmelon,Magnesium Sulphate,94.81637388
0.6307692308,0.0125,0.275862069,6.35544263,-0.1970314914,29.03167341,muskmelon,Magnesium Sulphate,93.12603235
0.5692307692,-0.0625,0.3448275862,6.085682344,-0.1950830531,28.5854649,muskmelon,12:32:16 NPK,91.89216849
0.4923076923,0.1,0.2827586207,6.781050373,-0.1961988594,27.08808014,muskmelon,Magnesium Sulphate,93.42402083
0.6692307692,0.15,0.3379310345,6.630301421,-0.198843616,27.99611732,muskmelon,12:32:16 NPK,90.84660317
0.4615384615,0.1,0.324137931,6.484799661,-0.1971056577,27.87317436,muskmelon,Urea,91.14849627
0.5076923077,0.1,0.275862069,6.566759102,-0.1983868704,28.96586565,muskmelon,Magnesium Sulphate,90.71832938
0.7153846154,0.225,0.2965517241,6.170520518,-0.1968266601,28.87726019,muskmelon,12:32:16 NPK,92.48839665
0.7307692308,0.1,0.3310344828,6.012480351,-0.1985214681,29.17052093,muskmelon,12:32:16 NPK,94.19790371
0.4769230769,0.125,0.3379310345,6.541150335,-0.1989676221,29.34033587,muskmelon,Urea,90.01506395
0.6,0.15,0.2896551724,6.341400922,-0.1936887974,29.07265321,muskmelon,Magnesium Sulphate,91.91533173
0.7461538462,0.1875,0.3379310345,6.150686364,-0.1934915167,28.68275966,muskmelon,12:32:16 NPK,92.50969311
0.4846153846,0.0625,0.3034482759,6.438008153,-0.197713738,28.92705913,muskmelon,Urea,91.39356832
0.7692307692,0.075,0.3172413793,6.547041903,-0.1976527268,27.99901833,muskmelon,Magnesium Sulphate,91.64193051
0.7,-0.0625,0.3103448276,6.399891457,-0.1965409563,27.59350075,muskmelon,Magnesium Sulphate,91.79742953
0.5,0.1375,0.2896551724,6.186770318,-0.1966448537,29.87331077,muskmelon,Urea,90.60932469
0.5384615385,0.1625,0.3379310345,6.159020864,-0.1948100832,28.55852465,muskmelon,12:32:16 NPK,90.45773041
0.6076923077,0.2375,0.3448275862,6.660954816,-0.1953697125,29.19378695,muskmelon,12:32:16 NPK,91.46241065
0.6307692308,0.0125,0.2896551724,6.504906979,-0.194896364,27.98780984,muskmelon,Magnesium Sulphate,92.78226196
0.4615384615,0.1,0.3172413793,6.706053225,-0.1994529851,28.05380704,muskmelon,Urea,91.81758779
0.5153846154,0.1375,0.324137931,6.067665498,-0.194848257,27.3506296,muskmelon,Magnesium Sulphate,94.2911951
0.7230769231,-0.025,0.324137931,6.419083092,-0.194122085,29.34081108,muskmelon,Magnesium Sulphate,94.5513539
0.6076923077,-0.05,0.2827586207,6.39637861,-0.1935816129,28.61475136,muskmelon,Magnesium Sulphate,94.22253035
0.5307692308,0.1875,0.3103448276,6.375923383,-0.1963703808,27.04863538,muskmelon,Urea,91.34685096
